user_id,first_name,last_name,full_name,gender,date_of_birth,age,email,phone,address,city,state,country,zipcode,account_created_at,last_login_at,account_status,customer_segment,total_purchases,lifetime_value,average_order_value,preferred_categories,email_subscribed,sms_subscribed,preferred_language,preferred_currency,is_premium_member,referral_code,kyc_verified
USER-253557,Tina,Hall,Tina Hall,Female,1995-05-06,30,tina.hall178@hotmail.com,(826)860-9379,182 Nguyen Mount,East Joshua,Virginia,Albania,92744,2022-07-15 07:47:42,2025-11-11 07:47:42,suspended,occasional,1,1951,1951.0,"grocery,sports,books",False,False,French,EUR,False,REF67640,True
USER-591699,Ashley,Lambert,Ashley Lambert,Female,1967-06-08,58,ashley.lambert311@hotmail.com,+1-659-369-6915x5792,2866 Bailey Manors,Davidport,Florida,Peru,15829,2021-06-13 07:47:42,2025-10-26 07:47:42,active,regular,16,13312,832.0,"grocery,electronics",True,False,French,USD,False,REF94497,True
USER-744883,Jacob,Reid,Jacob Reid,Other,1975-08-26,50,jacob.reid394@hotmail.com,(282)774-2257,7677 Christopher Burgs Apt. 404,Taylorfurt,Alabama,Zambia,74108,2023-04-27 07:47:42,2025-09-17 07:47:42,inactive,regular,6,12368,2061.33,"sports,home,books",False,True,English,INR,False,REF23566,False
USER-849014,Danny,Roberts,Danny Roberts,Male,1975-09-29,50,danny.roberts662@yahoo.com,001-778-281-9148,0745 Scott Crest,Paynechester,Washington,Senegal,13924,2024-12-11 07:47:42,2025-11-25 07:47:42,active,regular,19,12199,642.05,"home,grocery,toys",False,False,German,GBP,False,REF98984,True
USER-927564,Kimberly,Young,Kimberly Young,Other,1966-10-10,59,kimberly.young343@hotmail.com,001-259-762-9233,481 Sydney Turnpike Suite 042,West Tiffany,Louisiana,Martinique,38857,2025-07-18 07:47:42,2025-10-19 07:47:42,active,loyal,41,32666,796.73,"home,grocery,electronics",True,False,French,INR,True,REF26901,True
USER-424620,Jacqueline,Anderson,Jacqueline Anderson,Other,1983-01-25,42,jacqueline.anderson659@hotmail.com,636-772-9466x71168,518 Robinson Meadow Apt. 745,Brandiland,New York,Korea,96305,2021-06-22 07:47:42,2025-10-19 07:47:42,active,occasional,5,1265,253.0,"beauty,electronics",False,False,Spanish,EUR,False,REF54791,False
USER-301332,Ronald,Morgan,Ronald Morgan,Male,1999-07-12,26,ronald.morgan159@gmail.com,001-475-900-1701,41541 Beck Run Apt. 064,Harrisberg,Alabama,Korea,85697,2025-06-24 07:47:42,2025-10-24 07:47:42,active,occasional,1,4658,4658.0,"electronics,beauty,home",True,False,Spanish,EUR,False,REF33703,True
USER-856215,Molly,Fischer,Molly Fischer,Female,2005-05-15,20,molly.fischer421@hotmail.com,910-237-1293,1361 Dakota Land,Lisachester,Vermont,Algeria,91469,2023-11-14 07:47:42,2025-09-05 07:47:42,active,occasional,4,2834,708.5,"sports,books",True,False,German,EUR,False,REF58213,False
USER-584106,Sierra,Taylor,Sierra Taylor,Female,1958-09-26,67,sierra.taylor392@gmail.com,+1-921-589-0927x5326,6523 Newman Gateway Suite 043,Port David,Connecticut,Benin,96184,2023-02-04 07:47:42,2025-09-24 07:47:42,active,regular,10,18383,1838.3,"home,toys,grocery",True,False,French,CAD,False,REF23446,True
USER-398910,Joseph,Hicks,Joseph Hicks,Male,1959-09-16,66,joseph.hicks165@yahoo.com,703-476-1379x1805,91043 Sandra Turnpike,Diazburgh,Oregon,Iceland,62237,2024-05-20 07:47:42,2025-10-04 07:47:42,active,new,0,0,0.0,"clothing,grocery",False,False,English,INR,False,REF16980,False
USER-626392,Jennifer,Mitchell,Jennifer Mitchell,Female,1992-09-01,33,jennifer.mitchell396@hotmail.com,001-566-461-8892x41418,303 Sandy Crescent Suite 990,Willisland,Massachusetts,Mauritania,41155,2025-06-15 07:47:42,2025-10-14 07:47:42,active,regular,15,6623,441.53,"beauty,toys,clothing",True,True,French,INR,False,REF28191,False
USER-570392,Kyle,Harmon,Kyle Harmon,Other,2007-09-13,18,kyle.harmon928@gmail.com,602-402-7588,4814 Tyler Pass Suite 079,Jessicaville,Florida,Holy See (Vatican City State),04348,2025-06-20 07:47:42,2025-11-28 07:47:42,inactive,regular,9,13991,1554.56,"toys,electronics,home",True,False,English,USD,False,REF41252,False
USER-769989,Garrett,Moore,Garrett Moore,Other,1978-09-26,47,garrett.moore65@gmail.com,001-913-780-0030,53654 Ashley Crest Apt. 238,Port Austin,Georgia,Hungary,94089,2025-04-16 07:47:42,2025-09-28 07:47:42,active,regular,5,15353,3070.6,home,False,False,English,CAD,False,REF56244,True
USER-698384,Vicki,Finley,Vicki Finley,Female,1995-12-26,29,vicki.finley681@yahoo.com,545-918-7053x4949,06038 Fields Square,Cuevasborough,Pennsylvania,Heard Island and McDonald Islands,96506,2022-03-02 07:47:42,2025-11-20 07:47:42,suspended,regular,16,6108,381.75,"electronics,sports,toys",True,False,French,GBP,False,REF12128,False
USER-926823,Shawn,Tapia,Shawn Tapia,Male,1984-12-01,40,shawn.tapia247@hotmail.com,(541)838-3670x2410,261 Ryan Curve,Villegasland,Mississippi,Reunion,76623,2021-10-20 07:47:42,2025-09-07 07:47:42,active,occasional,5,3223,644.6,"beauty,toys",True,False,German,EUR,False,REF27675,True
USER-850827,Cynthia,Green,Cynthia Green,Female,2005-04-01,20,cynthia.green301@yahoo.com,001-355-474-3132x912,4741 Eric Spur,Richardside,New Jersey,Korea,47462,2024-10-13 07:47:42,2025-11-25 07:47:42,inactive,occasional,1,3085,3085.0,"toys,grocery,books",False,False,English,EUR,False,REF47501,False
USER-918771,Eric,Bush,Eric Bush,Male,1952-07-21,73,eric.bush672@gmail.com,652.613.5680,71210 Maria Forges,South Melissaside,Idaho,Svalbard & Jan Mayen Islands,98553,2024-01-20 07:47:42,2025-10-27 07:47:42,inactive,loyal,31,34318,1107.03,"grocery,sports,home",True,False,German,GBP,True,REF78062,False
USER-940064,Carlos,Colon,Carlos Colon,Male,1961-04-23,64,carlos.colon435@hotmail.com,+1-319-294-1013x7215,0662 Lewis Ferry Suite 472,East Sandrachester,New Jersey,Western Sahara,95453,2025-06-21 07:47:42,2025-10-06 07:47:42,active,occasional,2,4968,2484.0,clothing,False,False,French,INR,False,REF88986,False
USER-274739,Austin,Harvey,Austin Harvey,Other,1979-03-05,46,austin.harvey360@hotmail.com,576-287-0146x2638,4205 Anthony Valleys Suite 078,Timothyfort,Virginia,Hong Kong,45594,2023-05-29 07:47:42,2025-11-25 07:47:42,active,occasional,3,4063,1354.33,clothing,False,False,Hindi,EUR,False,REF14081,True
USER-989894,Michael,Silva,Michael Silva,Other,1964-02-28,61,michael.silva801@gmail.com,733-448-0396,599 Anna Field,Lindastad,Kansas,Christmas Island,78038,2023-06-16 07:47:42,2025-11-26 07:47:42,active,loyal,27,45510,1685.56,"toys,books",True,True,German,GBP,True,REF58760,False
USER-900152,Russell,Cochran,Russell Cochran,Male,1971-06-09,54,russell.cochran141@hotmail.com,727-501-0393x0870,92185 Nathaniel Shore,Jennifermouth,Florida,Sri Lanka,08307,2022-12-11 07:47:42,2025-10-15 07:47:42,suspended,regular,13,9089,699.15,home,False,False,Hindi,USD,False,REF44311,False
USER-838237,Jennifer,Garcia,Jennifer Garcia,Female,1994-03-27,31,jennifer.garcia627@yahoo.com,(526)475-2895,029 Mccall Ridge Apt. 917,Davidtown,Maryland,Honduras,92514,2024-04-24 07:47:42,2025-09-03 07:47:42,active,new,0,0,0.0,home,True,False,Spanish,INR,False,REF21506,False
USER-800280,Brenda,Mcgee,Brenda Mcgee,Female,1962-03-02,63,brenda.mcgee67@yahoo.com,221-857-0433x15410,8617 Francisco Cliffs Apt. 405,Costachester,Washington,Kazakhstan,65130,2022-10-30 07:47:42,2025-09-22 07:47:42,active,regular,14,18948,1353.43,"home,toys,grocery",True,True,Spanish,EUR,False,REF41029,False
USER-127560,Debbie,Garcia,Debbie Garcia,Female,1972-04-10,53,debbie.garcia587@gmail.com,(821)481-5997x0629,443 Brandon Ports Suite 205,Jamieborough,Connecticut,Austria,54146,2023-11-05 07:47:42,2025-10-02 07:47:42,active,occasional,5,1563,312.6,clothing,False,False,German,CAD,False,REF63843,False
USER-963333,Adam,Miller,Adam Miller,Other,2003-10-15,22,adam.miller129@hotmail.com,+1-897-931-0324x1714,6527 Jose Mountain,Christopherside,Texas,Liechtenstein,51294,2024-02-19 07:47:42,2025-09-09 07:47:42,active,loyal,34,42285,1243.68,home,True,False,Hindi,USD,True,REF26274,True
USER-418897,Dennis,Hood,Dennis Hood,Male,1997-07-07,28,dennis.hood331@gmail.com,(211)858-6938,4160 David Throughway,Sheppardfort,North Dakota,Svalbard & Jan Mayen Islands,75567,2021-12-08 07:47:42,2025-11-02 07:47:42,active,regular,14,18859,1347.07,books,True,False,Hindi,CAD,False,REF22245,True
USER-720556,Shane,Rush,Shane Rush,Other,1998-02-02,27,shane.rush176@gmail.com,620.761.6329,8709 Rodriguez Drive Apt. 999,North Paulfurt,Washington,United States Minor Outlying Islands,72859,2022-03-21 07:47:42,2025-09-12 07:47:42,active,occasional,5,3265,653.0,"electronics,toys,grocery",True,True,Hindi,GBP,False,REF95344,True
USER-904214,Katherine,Ayers,Katherine Ayers,Other,1981-11-24,44,katherine.ayers633@gmail.com,001-914-285-6467,3074 Smith Viaduct Suite 447,Thomasfurt,Louisiana,China,05584,2022-05-01 07:47:42,2025-11-27 07:47:42,suspended,regular,14,15517,1108.36,"sports,toys",False,False,German,USD,False,REF17852,True
USER-560959,Shannon,Cohen,Shannon Cohen,Female,1977-11-02,48,shannon.cohen476@gmail.com,(947)554-6913,48628 Glenn Wells,Malonestad,Nebraska,United States Minor Outlying Islands,07868,2024-10-08 07:47:42,2025-10-18 07:47:42,active,occasional,3,3115,1038.33,"toys,clothing",False,True,French,EUR,False,REF71141,True
USER-380464,Sandra,Hood,Sandra Hood,Female,1992-03-05,33,sandra.hood145@gmail.com,705.934.5786x103,2414 Paul Estates Apt. 333,Port Thomas,New Hampshire,Nepal,72765,2025-05-15 07:47:42,2025-11-24 07:47:42,active,regular,17,19158,1126.94,home,False,False,Spanish,EUR,False,REF75308,False
USER-622987,Debra,Ortiz,Debra Ortiz,Female,1975-12-07,49,debra.ortiz24@hotmail.com,6726290349,896 Adrian Shore Suite 899,Stephenborough,Missouri,Jamaica,61672,2025-05-29 07:47:42,2025-10-11 07:47:42,active,regular,12,8524,710.33,electronics,False,False,Hindi,INR,False,REF47453,True
USER-988324,Douglas,Cohen,Douglas Cohen,Male,1980-06-04,45,douglas.cohen138@gmail.com,445-244-4328x30965,099 Matthew Station Apt. 875,Jordanchester,New York,Palau,53532,2020-12-18 07:47:42,2025-10-28 07:47:42,active,occasional,4,3497,874.25,sports,False,False,English,INR,False,REF76093,False
USER-901535,William,Bruce,William Bruce,Other,1990-10-22,35,william.bruce846@hotmail.com,+1-724-317-2482,4947 Thomas Way Apt. 738,Lake Monica,Minnesota,Cyprus,55613,2022-06-02 07:47:42,2025-09-04 07:47:42,active,occasional,2,1292,646.0,"beauty,toys",True,True,Hindi,CAD,False,REF62610,True
USER-147504,Bryan,Becker,Bryan Becker,Male,1999-06-23,26,bryan.becker731@yahoo.com,(702)423-5697x25217,1296 Powell Neck,North Shannonborough,South Dakota,Germany,22600,2024-01-17 07:47:42,2025-10-01 07:47:42,inactive,regular,9,14932,1659.11,beauty,False,True,German,CAD,False,REF49221,False
USER-631958,Patrick,Johnson,Patrick Johnson,Other,1973-02-15,52,patrick.johnson502@hotmail.com,(305)883-0033x542,8985 Barron Dale Suite 753,Garyton,Pennsylvania,Macao,39586,2021-12-09 07:47:42,2025-09-19 07:47:42,active,regular,5,11035,2207.0,toys,False,True,Hindi,INR,False,REF44803,True
USER-856442,Christopher,Meadows,Christopher Meadows,Male,1970-10-11,55,christopher.meadows492@yahoo.com,3337230982,010 Hannah Mall,South Nancyview,Tennessee,Rwanda,70589,2024-12-15 07:47:42,2025-09-24 07:47:42,active,occasional,5,3614,722.8,"sports,electronics,books",True,True,English,INR,False,REF51116,False
USER-258787,Jill,Martinez,Jill Martinez,Female,1963-03-08,62,jill.martinez209@yahoo.com,001-823-304-6184x992,348 Michael Lodge,West Danielville,Washington,Malawi,65740,2023-08-12 07:47:42,2025-09-27 07:47:42,active,occasional,4,1010,252.5,"sports,books,home",False,False,French,EUR,False,REF70249,False
USER-672808,Elizabeth,Williams,Elizabeth Williams,Female,1964-06-09,61,elizabeth.williams791@gmail.com,001-375-330-0119x721,0120 Ward Springs Suite 611,South Vanessa,Kentucky,United Kingdom,39301,2021-01-18 07:47:42,2025-09-04 07:47:42,active,occasional,3,4466,1488.67,books,False,True,French,GBP,False,REF37168,False
USER-432441,Sarah,Zamora,Sarah Zamora,Female,1984-12-03,40,sarah.zamora574@gmail.com,+1-925-657-9415x52166,021 Pruitt Orchard,Marshburgh,Missouri,Syrian Arab Republic,15319,2021-06-15 07:47:42,2025-10-26 07:47:42,closed,regular,17,19676,1157.41,"home,grocery",True,False,English,GBP,False,REF67983,False
USER-883641,Rebekah,Gregory,Rebekah Gregory,Female,1994-02-08,31,rebekah.gregory207@hotmail.com,(759)202-7716x7014,3756 Mary Point,Lake Morgan,Utah,Romania,68540,2021-04-09 07:47:42,2025-09-23 07:47:42,active,regular,13,7249,557.62,"sports,clothing,electronics",True,True,English,USD,False,REF64172,False
USER-852204,Stephanie,Salazar,Stephanie Salazar,Female,2000-12-04,24,stephanie.salazar698@hotmail.com,(787)672-1753,77971 West Crest,New Dawn,North Carolina,Australia,53359,2021-08-04 07:47:42,2025-11-13 07:47:42,active,vip,190,132806,698.98,"grocery,beauty",True,False,French,GBP,True,REF94659,True
USER-906066,William,Mcgee,William Mcgee,Male,1965-12-06,59,william.mcgee588@gmail.com,(960)788-0199x4883,571 Katherine Forges Apt. 554,Port Shawn,Arkansas,Haiti,73921,2024-08-11 07:47:42,2025-09-23 07:47:42,active,occasional,1,1934,1934.0,electronics,False,False,Spanish,GBP,False,REF14910,True
USER-412886,Amy,Brooks,Amy Brooks,Other,1969-01-10,56,amy.brooks110@gmail.com,(372)861-4933,91779 Tamara Avenue Apt. 869,Lake Matthew,New Jersey,Cuba,99742,2024-01-13 07:47:42,2025-10-25 07:47:42,inactive,regular,20,19569,978.45,"grocery,home,clothing",True,False,Spanish,INR,False,REF94972,False
USER-853504,John,Romero,John Romero,Male,2007-11-22,18,john.romero755@gmail.com,001-592-621-6995x866,848 Joseph Plaza Apt. 339,Shawnberg,Michigan,Indonesia,18612,2024-01-09 07:47:42,2025-10-24 07:47:42,active,regular,11,7875,715.91,"toys,grocery,sports",False,True,German,USD,False,REF34219,True
USER-600646,Michelle,Parks,Michelle Parks,Female,1992-11-21,33,michelle.parks7@hotmail.com,(828)685-1587,034 Tonya Springs,New Danielfurt,Nevada,Turkey,19549,2024-06-13 07:47:42,2025-10-12 07:47:42,active,regular,13,10400,800.0,"electronics,home,beauty",False,True,English,USD,False,REF71000,False
USER-267475,Danielle,Franco,Danielle Franco,Female,1964-08-24,61,danielle.franco515@yahoo.com,880.557.1983,5800 Harris Ways Suite 359,Heatherton,Vermont,Malawi,50515,2020-12-07 07:47:42,2025-09-01 07:47:42,active,occasional,1,2916,2916.0,sports,True,False,Spanish,INR,False,REF89395,False
USER-536045,Amy,Morrison,Amy Morrison,Other,1972-09-26,53,amy.morrison935@hotmail.com,847.221.2281,7202 Carlson Trail,Davidshire,Louisiana,Japan,33926,2023-04-10 07:47:42,2025-09-23 07:47:42,active,occasional,2,2527,1263.5,"clothing,books,sports",False,True,Hindi,USD,False,REF18094,True
USER-700521,Sarah,Gilbert,Sarah Gilbert,Other,1998-08-14,27,sarah.gilbert169@yahoo.com,898.851.5832x8182,3987 Danny Key Suite 399,East Elizabeth,Minnesota,Bermuda,43894,2024-01-28 07:47:42,2025-09-25 07:47:42,active,regular,11,16745,1522.27,grocery,True,False,Spanish,CAD,False,REF64450,False
USER-691303,David,Williams,David Williams,Male,1972-11-07,53,david.williams474@yahoo.com,(216)648-4085x8877,801 Ellen Trail,West Willie,Tennessee,Ukraine,13078,2022-02-21 07:47:42,2025-10-22 07:47:42,active,occasional,4,2584,646.0,"sports,books,electronics",True,False,French,USD,False,REF80931,True
USER-172371,Christy,Jennings,Christy Jennings,Female,2005-10-20,20,christy.jennings294@gmail.com,386.312.0750,6766 Smith Spring Apt. 809,Angelashire,Idaho,Austria,30338,2023-08-15 07:47:42,2025-11-07 07:47:42,closed,occasional,4,3567,891.75,"grocery,toys",False,False,English,CAD,False,REF27431,False
USER-224395,Arthur,Reese,Arthur Reese,Male,1972-12-17,52,arthur.reese403@hotmail.com,958-814-4914,424 Bernard Branch Apt. 100,South Ericbury,Texas,Indonesia,18376,2022-12-12 07:47:42,2025-11-14 07:47:42,active,occasional,2,528,264.0,"grocery,beauty",False,False,Spanish,EUR,False,REF70375,False
USER-262656,Laura,Long,Laura Long,Female,1995-06-30,30,laura.long960@gmail.com,335-436-8222x3943,1413 Lynn Knolls,Port Karenside,Oregon,Paraguay,60959,2021-01-02 07:47:42,2025-11-16 07:47:42,active,vip,157,372396,2371.95,sports,True,True,English,CAD,True,REF14400,False
USER-726822,David,Rios,David Rios,Other,1962-01-07,63,david.rios894@yahoo.com,+1-713-757-7594x929,5257 Griffin Trail Suite 781,West Johnbury,Hawaii,Japan,93850,2025-08-22 07:47:42,2025-10-30 07:47:42,active,occasional,4,4095,1023.75,electronics,True,False,Spanish,CAD,False,REF51799,False
USER-348411,Casey,Obrien,Casey Obrien,Female,1951-10-22,74,casey.obrien147@yahoo.com,(883)541-1080,6394 Steven Pass,Amyside,Arizona,United States of America,62380,2022-03-18 07:47:42,2025-09-25 07:47:42,active,regular,14,9508,679.14,"home,beauty,toys",False,False,English,GBP,False,REF94320,False
USER-923975,Christopher,Cox,Christopher Cox,Other,1986-12-04,38,christopher.cox714@hotmail.com,492.982.7229,3038 Hughes Motorway Apt. 051,East Kathleenbury,Minnesota,Wallis and Futuna,08740,2023-07-31 07:47:42,2025-10-09 07:47:42,active,loyal,32,26025,813.28,"sports,toys",True,False,Spanish,INR,True,REF17552,False
USER-536740,Jane,Boyd,Jane Boyd,Other,1974-10-18,51,jane.boyd138@yahoo.com,001-849-589-2665x9184,082 Martin Club Suite 322,Lisastad,Montana,Maldives,64314,2023-09-26 07:47:42,2025-10-30 07:47:42,active,regular,15,15595,1039.67,"beauty,electronics",True,True,French,INR,False,REF98299,True
USER-176319,Christopher,Guzman,Christopher Guzman,Male,1956-10-12,69,christopher.guzman780@gmail.com,+1-236-451-7773x92603,24286 Natalie Stream,East Crystal,Pennsylvania,Montserrat,05637,2022-08-14 07:47:42,2025-09-06 07:47:42,inactive,regular,20,8422,421.1,"books,electronics",True,True,English,INR,False,REF41797,True
USER-515898,Matthew,Campbell,Matthew Campbell,Male,1972-01-02,53,matthew.campbell330@gmail.com,697.472.3692x929,6210 Alexandra Parkways,Sandrashire,Utah,Saint Kitts and Nevis,09524,2021-07-25 07:47:42,2025-10-25 07:47:42,active,regular,16,10053,628.31,"grocery,sports,electronics",False,False,Spanish,GBP,False,REF51015,False
USER-147936,Gabrielle,Serrano,Gabrielle Serrano,Other,1952-07-22,73,gabrielle.serrano227@gmail.com,(979)490-8811,0863 Clarke Light Suite 991,Port Erikachester,Rhode Island,United Arab Emirates,68926,2021-10-03 07:47:42,2025-11-12 07:47:42,active,vip,191,356200,1864.92,"books,clothing",True,False,Spanish,INR,True,REF84683,True
USER-623555,Ronald,Scott,Ronald Scott,Other,1966-09-23,59,ronald.scott967@gmail.com,349-286-4300,26944 Cunningham Ridge Suite 636,Lake Linda,Tennessee,Honduras,54089,2022-01-27 07:47:42,2025-10-18 07:47:42,active,regular,20,16854,842.7,"grocery,clothing",False,True,Spanish,CAD,False,REF74004,True
USER-668471,Andrea,Grant,Andrea Grant,Other,2004-02-07,21,andrea.grant537@yahoo.com,+1-387-544-9562,902 Oconnell Avenue Apt. 279,North Jason,Vermont,Kiribati,53003,2025-09-21 07:47:42,2025-11-21 07:47:42,active,new,0,0,0.0,toys,True,True,English,EUR,False,REF11198,True
USER-630299,Jessica,Brown,Jessica Brown,Female,1984-02-24,41,jessica.brown62@yahoo.com,290-466-9849,98839 Emily Lake,Smithhaven,New York,Northern Mariana Islands,37988,2022-06-13 07:47:42,2025-09-10 07:47:42,active,occasional,5,4458,891.6,electronics,False,True,English,CAD,False,REF46010,False
USER-117975,John,Smith,John Smith,Other,1955-01-30,70,john.smith715@gmail.com,665-766-9380x118,042 Hunter Points Apt. 845,New Sylvia,Louisiana,Guatemala,60107,2022-02-18 07:47:42,2025-10-06 07:47:42,inactive,occasional,2,1376,688.0,"home,clothing,toys",False,False,French,INR,False,REF20357,False
USER-525750,Theresa,Pratt,Theresa Pratt,Female,1971-03-10,54,theresa.pratt250@hotmail.com,001-947-269-7357,6588 Jaclyn Greens,Carlosbury,Delaware,Liberia,89225,2022-01-02 07:47:42,2025-11-02 07:47:42,closed,regular,7,15710,2244.29,"electronics,grocery,sports",False,False,Hindi,INR,False,REF17355,True
USER-836986,David,Davis,David Davis,Male,2002-08-18,23,david.davis512@hotmail.com,518-527-5539x42373,11179 Kathryn Plains Apt. 759,East James,Kentucky,Tunisia,33229,2021-03-04 07:47:42,2025-10-06 07:47:42,inactive,occasional,3,1281,427.0,sports,True,False,French,USD,False,REF19744,False
USER-669408,Leslie,Villanueva,Leslie Villanueva,Other,1965-11-07,60,leslie.villanueva34@hotmail.com,972-284-6392x086,875 Alexander Fords,Daltonburgh,Minnesota,Macao,60426,2024-11-27 07:47:42,2025-10-21 07:47:42,active,vip,103,357775,3473.54,"toys,electronics,home",True,True,Hindi,INR,True,REF98740,False
