transaction_id,user_id,product_id,category,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_amount,shipping_fee,total_amount,payment_method,status,transaction_timestamp,delivery_pincode,delivery_city,delivery_state,delivery_country,expected_delivery_date,actual_delivery_date,customer_email,customer_phone,order_source,is_first_purchase,coupon_code
TXN-D66EB43B3113,USER-882033,PROD-54500,sports,2,5856,11712,0,0.0,2108.16,0,13820.16,debit_card,completed,2025-10-11 20:26:09,60374,New Stevenport,Washington,AO,2025-10-15,2025-10-14,ascott@example.net,391.906.5180,web,True,
TXN-EA5905AF2FA9,USER-368402,PROD-35856,home,1,19939,19939,10,1993.9,3230.12,0,21175.22,credit_card,cancelled,2025-06-22 16:19:09,04660,Robertberg,Wyoming,BA,2025-06-29,,ybrooks@example.com,(261)282-5128x6823,mobile_web,False,COUP6295
TXN-3E55B539BF23,USER-757685,PROD-51436,home,1,14610,14610,0,0.0,2629.8,0,17239.8,credit_card,completed,2025-11-15 20:16:09,39608,Nunezside,Nevada,SN,2025-11-18,2025-11-19,pmorrow@example.com,(324)231-0690x331,mobile_app,False,
TXN-AF2621F5501E,USER-139434,PROD-17456,beauty,1,1325,1325,15,198.75,202.72,0,1328.97,paypal,completed,2025-07-23 19:19:09,59016,East Joyfurt,New Hampshire,HT,2025-07-30,2025-07-29,karenparsons@example.org,643.695.9953x42836,mobile_web,True,COUP8368
TXN-D1A0A44D68E8,USER-949153,PROD-84928,sports,2,5667,11334,5,566.7,1938.11,0,12705.41,net_banking,completed,2025-09-03 09:43:09,08490,Lake Erika,Oklahoma,SA,2025-09-10,2025-09-10,comptonshelly@example.net,(685)466-2462x8733,web,True,COUP5059
TXN-15513681CC88,USER-841995,PROD-67377,grocery,1,1123,1123,0,0.0,202.14,0,1325.14,credit_card,completed,2025-08-17 21:05:09,61190,New Robertchester,Oklahoma,SM,2025-08-24,2025-08-19,paulscott@example.com,+1-317-551-8304x6990,mobile_web,False,
TXN-5176607CE985,USER-169113,PROD-53213,clothing,2,4870,9740,0,0.0,1753.2,0,11493.2,upi,completed,2025-06-29 03:27:09,77516,South Jason,Michigan,KI,2025-07-02,2025-07-05,lewisjames@example.net,673-893-6385,mobile_web,True,
TXN-9EBF966455C5,USER-466813,PROD-50662,toys,1,1256,1256,15,188.4,192.17,0,1259.77,credit_card,completed,2025-09-07 03:06:09,61613,Kylestad,North Carolina,SB,2025-09-14,2025-09-09,ugarcia@example.com,001-853-655-6093x20489,mobile_web,False,COUP9331
TXN-FFAE125E17BF,USER-479404,PROD-12389,beauty,1,1415,1415,0,0.0,254.7,0,1669.7,net_banking,completed,2025-10-04 03:39:09,20477,West Jerry,Oregon,HN,2025-10-07,2025-10-08,rpierce@example.com,277-272-5228x728,web,True,
TXN-20C86E8C718E,USER-794083,PROD-54140,jewelry,1,18176,18176,0,0.0,3271.68,0,21447.68,credit_card,completed,2025-06-24 02:02:09,10243,Port Adamberg,South Dakota,HT,2025-06-30,2025-06-26,mannalbert@example.net,250.299.7700x886,mobile_app,False,
TXN-9253E0292F04,USER-809217,PROD-41133,grocery,1,1300,1300,10,130.0,210.6,0,1380.6,credit_card,completed,2025-09-11 15:51:09,69892,Amandaport,Alaska,SC,2025-09-15,2025-09-15,ldrake@example.org,682-833-9845,mobile_web,False,COUP8564
TXN-B4F64A85C88F,USER-906814,PROD-46932,toys,1,4319,4319,20,863.8,621.94,0,4077.14,upi,completed,2025-10-25 23:45:09,10858,Susanmouth,Oregon,HN,2025-10-31,2025-11-02,kevinclayton@example.org,+1-801-766-6870x0217,mobile_app,True,COUP9452
TXN-DC598AC80F70,USER-992512,PROD-26341,books,2,271,542,0,0.0,97.56,0,639.56,paypal,completed,2025-08-11 04:50:09,74668,New Samanthabury,Indiana,MD,2025-08-15,2025-08-19,enelson@example.net,689-402-5039x261,mobile_app,False,
TXN-868837F865A0,USER-127965,PROD-64381,electronics,1,26482,26482,0,0.0,4766.76,0,31248.76,cod,completed,2025-11-22 20:49:09,74420,New Mary,Missouri,GD,2025-11-25,2025-11-30,patrick21@example.net,001-250-616-3159x9965,mobile_web,False,
TXN-BFD50C368B5B,USER-929822,PROD-29142,home,1,1455,1455,10,145.5,235.71,0,1545.21,debit_card,completed,2025-06-02 16:20:09,59555,Perezside,Missouri,NR,2025-06-09,2025-06-04,eringuerrero@example.org,001-394-231-1426x26551,web,True,COUP5193
TXN-C48E3CC41705,USER-326130,PROD-29597,automotive,2,48160,96320,0,0.0,17337.6,0,113657.6,upi,completed,2025-10-30 06:33:09,40906,Wardview,Connecticut,CO,2025-11-05,2025-11-06,lopezshane@example.net,861.801.5819x95604,mobile_web,False,
TXN-726E6A133E23,USER-165858,PROD-24530,grocery,1,1272,1272,5,63.6,217.51,0,1425.91,debit_card,completed,2025-09-16 18:48:09,11602,New Adriana,Utah,MU,2025-09-23,2025-09-20,dominicturner@example.com,(712)664-6471,web,False,COUP4068
TXN-7698E391FD7C,USER-796643,PROD-97584,clothing,4,4588,18352,0,0.0,3303.36,0,21655.36,debit_card,completed,2025-07-23 14:47:09,32822,Wheelerborough,New Jersey,CD,2025-07-29,2025-07-31,kevinrush@example.com,+1-965-775-6924x593,mobile_app,True,
TXN-43F2D7757A94,USER-766549,PROD-60709,beauty,2,1188,2376,0,0.0,427.68,0,2803.68,credit_card,completed,2025-06-14 11:42:09,23784,Novakport,West Virginia,MD,2025-06-21,2025-06-21,yfaulkner@example.org,564-965-1939x82807,mobile_app,True,
TXN-4EA750B4B8DA,USER-146489,PROD-56176,automotive,2,22687,45374,0,0.0,8167.32,0,53541.32,upi,completed,2025-06-04 16:08:09,38686,Port Melaniechester,Utah,SB,2025-06-08,2025-06-12,cynthiaallen@example.net,(866)217-9796,web,True,
TXN-B20DB3460B86,USER-850827,PROD-69988,electronics,1,19731,19731,10,1973.1,3196.42,0,20954.32,paypal,completed,2025-09-11 15:23:09,47625,North Kaylastad,Hawaii,KH,2025-09-18,2025-09-16,hartdeanna@example.net,(556)910-1438x8899,mobile_app,True,COUP4131
TXN-837096ED96D5,USER-400009,PROD-56789,electronics,1,43474,43474,0,0.0,7825.32,0,51299.32,credit_card,pending,2025-08-09 19:27:09,49537,Fordshire,Vermont,SC,2025-08-13,,michaeljohnson@example.org,961-312-5457x3875,mobile_app,False,
TXN-1D969DB81741,USER-485191,PROD-78062,books,2,269,538,0,0.0,96.84,0,634.84,debit_card,completed,2025-07-13 22:28:09,57932,Floresport,Arizona,KN,2025-07-16,2025-07-15,johnsonmatthew@example.org,+1-423-882-8258x67362,mobile_app,False,
TXN-8A111C4BB3E0,USER-421384,PROD-68447,jewelry,1,95065,95065,5,4753.25,16256.11,0,106567.87,credit_card,completed,2025-08-31 12:21:09,52350,Lake Christinaborough,New Hampshire,UA,2025-09-05,2025-09-07,tprice@example.org,541.991.8255,web,True,COUP7655
TXN-DEB7EA573E78,USER-480959,PROD-77251,home,1,1220,1220,5,61.0,208.62,0,1367.62,upi,completed,2025-11-12 23:59:09,15437,Emilyfort,North Dakota,DZ,2025-11-17,2025-11-16,candice96@example.net,355-479-2499,mobile_app,True,COUP3513
TXN-050110A4AF2A,USER-812048,PROD-68972,beauty,1,1673,1673,0,0.0,301.14,0,1974.14,credit_card,completed,2025-09-10 11:31:09,41550,East Kevinburgh,Mississippi,MD,2025-09-14,2025-09-12,williambarnes@example.org,001-966-627-8282,web,True,
TXN-87117BAD922B,USER-623285,PROD-77861,toys,1,7683,7683,0,0.0,1382.94,0,9065.94,credit_card,completed,2025-06-26 22:04:09,18889,West Megan,South Carolina,BF,2025-07-02,2025-06-29,stephanie72@example.org,(588)676-7677x2190,web,True,
TXN-FA1660FE0405,USER-994253,PROD-19706,grocery,3,403,1209,0,0.0,217.62,0,1426.62,credit_card,completed,2025-09-09 10:26:09,04786,Jeffreyport,Hawaii,PK,2025-09-12,2025-09-15,hdunn@example.net,848-358-0783,mobile_web,False,
TXN-AF2506DE0100,USER-414527,PROD-30644,home,1,12045,12045,0,0.0,2168.1,0,14213.1,credit_card,completed,2025-07-27 07:25:09,96968,West Nancy,Arizona,PG,2025-08-03,2025-08-02,michael17@example.org,001-733-695-9629x23309,mobile_app,False,
TXN-C05EC763A206,USER-942700,PROD-82305,home,1,3025,3025,0,0.0,544.5,0,3569.5,upi,completed,2025-08-16 17:56:09,78732,West Tiffany,Maine,JP,2025-08-23,2025-08-18,stephanie81@example.org,001-660-842-2325x36729,web,False,
TXN-D3BAFF319AB2,USER-773540,PROD-19720,grocery,2,1004,2008,0,0.0,361.44,0,2369.44,paypal,completed,2025-06-19 13:37:09,49675,Jonesland,Montana,SG,2025-06-23,2025-06-24,heather57@example.com,790-617-5186x36374,mobile_web,True,
TXN-774DB8F33C04,USER-971776,PROD-26274,automotive,1,10528,10528,0,0.0,1895.04,0,12423.04,net_banking,completed,2025-07-20 21:54:09,44771,New Melissa,Michigan,KZ,2025-07-23,2025-07-24,williamsconnie@example.com,6124770632,web,False,
TXN-DAE7C58F2D17,USER-231250,PROD-91922,books,1,1358,1358,5,67.9,232.22,0,1522.32,credit_card,cancelled,2025-10-22 02:06:09,36417,Lake Michaelland,Mississippi,TL,2025-10-29,,brettgarrett@example.net,001-936-211-0371x293,mobile_web,False,COUP1674
TXN-0C4852C64E8A,USER-965322,PROD-13718,clothing,3,672,2016,10,201.6,326.59,0,2140.99,credit_card,completed,2025-07-06 18:09:09,01557,Lisachester,Vermont,CO,2025-07-09,2025-07-11,yjones@example.org,001-211-455-4262x2189,mobile_web,False,COUP5949
TXN-8B6A823ECB90,USER-606404,PROD-42096,toys,1,2636,2636,5,131.8,450.76,0,2954.96,credit_card,completed,2025-08-04 01:27:09,58185,Jenniferberg,Nebraska,VE,2025-08-11,2025-08-07,fheath@example.org,(619)365-6523,mobile_app,False,COUP6658
TXN-28542850F189,USER-518084,PROD-27139,beauty,1,2259,2259,0,0.0,406.62,0,2665.62,debit_card,completed,2025-09-28 03:42:09,33028,Kimberlytown,Texas,KI,2025-10-01,2025-10-02,aprilhicks@example.net,(740)737-6137x9180,mobile_app,False,
TXN-3DCDD4B3C181,USER-360330,PROD-30932,beauty,2,2516,5032,0,0.0,905.76,0,5937.76,credit_card,refunded,2025-08-02 15:52:09,17800,Valenciashire,Nebraska,MM,2025-08-07,,kathrynbest@example.org,6918043006,mobile_app,True,
TXN-8D747A9788BB,USER-194423,PROD-61543,automotive,4,30465,121860,0,0.0,21934.8,0,143794.8,credit_card,completed,2025-07-26 11:52:09,56019,Millerside,Ohio,VE,2025-08-01,2025-07-30,joshuacollins@example.net,528.256.9146,mobile_web,True,
TXN-7F4537BF8BF0,USER-988324,PROD-24089,toys,3,1297,3891,10,389.1,630.34,0,4132.24,upi,completed,2025-08-20 06:12:09,32545,South Darrenton,Maryland,TL,2025-08-27,2025-08-23,davidzimmerman@example.net,4276588425,mobile_app,False,COUP2204
TXN-0EF73AD6168A,USER-505116,PROD-76093,grocery,1,1615,1615,10,161.5,261.63,0,1715.13,debit_card,completed,2025-10-29 04:23:09,96568,Port Rachelmouth,Nevada,IR,2025-11-03,2025-11-06,bakertheresa@example.net,777-485-0792,mobile_app,False,COUP3363
TXN-C671BC40F4FE,USER-308727,PROD-88966,automotive,1,26805,26805,0,0.0,4824.9,0,31629.9,credit_card,completed,2025-07-31 15:19:09,33939,New Emilyville,Iowa,SZ,2025-08-04,2025-08-06,williamsmichelle@example.org,5757622086,mobile_web,True,
TXN-674FCA582D1C,USER-443897,PROD-90356,beauty,1,815,815,5,40.75,139.36,0,913.62,upi,completed,2025-07-23 15:14:09,33041,Moonmouth,Louisiana,BO,2025-07-29,2025-07-30,david02@example.org,606.617.4451x87053,mobile_web,False,COUP8780
TXN-E45F0D9C6BA8,USER-955374,PROD-12180,beauty,2,1506,3012,20,602.4,433.73,0,2843.33,debit_card,completed,2025-06-06 11:47:09,97438,South Micheal,New York,FJ,2025-06-13,2025-06-11,edwardrandolph@example.org,585.505.0641,mobile_app,True,COUP1841
TXN-EC7F20747168,USER-711868,PROD-72973,home,2,17378,34756,5,1737.8,5943.28,0,38961.48,upi,completed,2025-06-09 00:46:09,55527,Woodwardberg,Virginia,IT,2025-06-16,2025-06-16,williamsjesse@example.net,(457)519-1826x19906,web,True,COUP1310
TXN-523931FD6FA2,USER-562462,PROD-51116,toys,1,1440,1440,0,0.0,259.2,0,1699.2,debit_card,completed,2025-08-01 08:02:09,38731,Melissafurt,Vermont,LK,2025-08-04,2025-08-08,louis43@example.org,729.812.1277,web,True,
TXN-3E8209BB9CCE,USER-688132,PROD-52604,grocery,1,1126,1126,20,225.2,162.14,0,1062.94,debit_card,completed,2025-07-13 20:05:09,16326,Tamiborough,New Hampshire,KP,2025-07-18,2025-07-19,hbaker@example.org,(749)803-5213,mobile_app,True,COUP5038
TXN-DF9F23F170D8,USER-392559,PROD-83149,books,3,560,1680,20,336.0,241.92,0,1585.92,upi,completed,2025-06-06 09:17:09,67801,Lake Kentburgh,Alaska,NA,2025-06-11,2025-06-11,jhawkins@example.org,571-821-0032,mobile_app,False,COUP5715
TXN-C24B75AEC825,USER-227794,PROD-85166,automotive,3,25383,76149,0,0.0,13706.82,0,89855.82,credit_card,completed,2025-10-23 22:46:09,49291,New Brendaland,Alaska,BI,2025-10-28,2025-10-30,rachelramos@example.org,851-907-0296,web,False,
TXN-3FC9C62D1A8B,USER-563864,PROD-95979,books,1,1081,1081,10,108.1,175.12,0,1148.02,credit_card,completed,2025-09-22 03:42:09,04365,Vegaburgh,Minnesota,GH,2025-09-29,2025-09-29,joshuagriffin@example.org,9992934768,mobile_web,True,COUP4972
TXN-26ED9797FF79,USER-153231,PROD-97796,automotive,2,15289,30578,0,0.0,5504.04,0,36082.04,credit_card,completed,2025-11-04 09:59:09,11998,Patrickchester,Illinois,BA,2025-11-08,2025-11-06,crystalpham@example.org,(757)587-5985x6420,mobile_web,True,
TXN-5B34CA732FDF,USER-526673,PROD-95575,grocery,2,1027,2054,10,205.4,332.75,0,2181.35,credit_card,completed,2025-11-15 05:07:09,04341,Brianfort,North Dakota,MK,2025-11-22,2025-11-18,terrigarcia@example.net,448.503.9652,mobile_web,True,COUP3868
TXN-AE2B4F9228A7,USER-538184,PROD-33040,electronics,2,26517,53034,0,0.0,9546.12,0,62580.12,upi,pending,2025-09-17 06:48:09,78163,Lindastad,Pennsylvania,AT,2025-09-22,,stacey92@example.net,578.542.7010,mobile_web,True,
TXN-5CA5A218C0CB,USER-451317,PROD-47298,grocery,1,1363,1363,0,0.0,245.34,0,1608.34,net_banking,pending,2025-08-02 23:36:09,03113,Smithborough,Florida,LV,2025-08-05,,samantharichard@example.com,7028921851,mobile_app,True,
TXN-A34202E3A5F9,USER-866634,PROD-70150,books,1,481,481,0,0.0,86.58,50,617.58,credit_card,completed,2025-10-12 02:09:09,77311,West Kevinberg,Hawaii,ES,2025-10-18,2025-10-20,fconner@example.net,828-295-3926x44220,mobile_app,False,
TXN-D9586E83663D,USER-190951,PROD-62538,clothing,5,1813,9065,0,0.0,1631.7,0,10696.7,net_banking,completed,2025-08-24 00:20:09,24366,Samanthabury,South Dakota,TM,2025-08-29,2025-08-28,zunigadonald@example.net,635-552-1570,mobile_app,True,
TXN-5C7CB3394446,USER-374258,PROD-95679,beauty,1,2987,2987,5,149.35,510.78,0,3348.43,debit_card,completed,2025-06-07 14:49:09,33208,West Jonathanville,Washington,AD,2025-06-12,2025-06-14,cruzjessica@example.org,(676)258-6179x32710,web,False,COUP7021
TXN-C0F6E47DFAFF,USER-744481,PROD-38947,sports,1,2588,2588,0,0.0,465.84,0,3053.84,cod,completed,2025-06-03 13:50:09,42275,Stephanieland,Michigan,DO,2025-06-09,2025-06-11,emartin@example.net,859-497-0629,mobile_web,True,
TXN-34E99EF3E709,USER-898867,PROD-42435,jewelry,1,11730,11730,5,586.5,2005.83,0,13149.33,credit_card,pending,2025-11-02 05:55:09,07520,West Jamieborough,Nebraska,MC,2025-11-09,,donna43@example.org,8693872050,mobile_web,True,COUP9792
TXN-EE4462EDB877,USER-257131,PROD-31566,beauty,1,2281,2281,5,114.05,390.05,0,2557.0,upi,completed,2025-07-22 16:57:09,39108,Gonzaleztown,Indiana,DO,2025-07-25,2025-07-27,tiffany71@example.com,(277)641-8625x6527,web,False,COUP8484
TXN-D20F5C8B4C4E,USER-691303,PROD-17567,automotive,2,30802,61604,0,0.0,11088.72,0,72692.72,credit_card,completed,2025-11-29 08:35:09,58138,Bakerview,Oregon,BH,2025-12-06,2025-12-01,karencontreras@example.org,+1-558-969-3806x86879,web,False,
TXN-120190BD1D4D,USER-461264,PROD-18357,automotive,3,4448,13344,0,0.0,2401.92,0,15745.92,net_banking,completed,2025-08-18 01:59:09,39672,South Raventon,North Carolina,TO,2025-08-22,2025-08-26,davidtodd@example.org,(433)620-6163,mobile_web,False,
TXN-4EEB5A378A5B,USER-492650,PROD-60132,grocery,3,1830,5490,0,0.0,988.2,0,6478.2,credit_card,cancelled,2025-07-15 03:07:09,42411,North Paulfurt,Oklahoma,LR,2025-07-20,,april09@example.net,761.862.2999x11914,web,True,
TXN-0DA23D98CD31,USER-663356,PROD-61518,automotive,2,8845,17690,0,0.0,3184.2,0,20874.2,credit_card,completed,2025-09-14 17:05:09,35121,Penashire,Rhode Island,PY,2025-09-21,2025-09-19,jacksonrichard@example.net,+1-660-665-3074x505,mobile_web,False,
TXN-B6B271E7A741,USER-963355,PROD-40102,sports,1,7946,7946,0,0.0,1430.28,0,9376.28,net_banking,completed,2025-11-02 05:57:09,37246,Garrisonville,Iowa,CR,2025-11-08,2025-11-08,terri75@example.com,001-469-313-7367x8508,web,True,
TXN-80F8F446EFCF,USER-316092,PROD-18819,clothing,1,575,575,5,28.75,98.33,0,644.58,paypal,completed,2025-11-18 19:20:09,41280,Taylorhaven,Oregon,AT,2025-11-22,2025-11-24,jameswhitaker@example.org,807.305.3457,web,True,COUP3295
TXN-874B2D53FD34,USER-628373,PROD-47914,sports,3,13765,41295,5,2064.75,7061.44,0,46291.69,debit_card,completed,2025-09-09 00:29:09,89783,East Nathanmouth,Idaho,PY,2025-09-13,2025-09-16,max41@example.com,6608293333,mobile_web,True,COUP7775
TXN-3F1C9A8BCC7A,USER-415098,PROD-46064,electronics,3,36985,110955,15,16643.25,16976.11,0,111287.86,paypal,completed,2025-08-12 14:17:09,67777,Port Kimberlytown,New Mexico,CO,2025-08-15,2025-08-16,carolynsmith@example.com,+1-844-366-5743x748,mobile_web,False,COUP9592
TXN-37782DEA2C32,USER-434217,PROD-64568,toys,1,1422,1422,0,0.0,255.96,0,1677.96,debit_card,completed,2025-10-03 21:54:09,01464,Annaport,Maryland,LA,2025-10-07,2025-10-11,olsonmatthew@example.com,+1-454-244-3283x0965,mobile_app,True,
TXN-5EAAC9696BD2,USER-689704,PROD-64090,toys,1,4765,4765,0,0.0,857.7,0,5622.7,credit_card,completed,2025-11-09 16:54:09,86405,Brightview,Nebraska,NA,2025-11-14,2025-11-11,ldoyle@example.net,001-435-438-7584,mobile_web,True,
TXN-A510AFBD7D7F,USER-154040,PROD-45187,toys,2,5718,11436,0,0.0,2058.48,0,13494.48,credit_card,completed,2025-07-02 08:06:09,39007,South Davidview,Washington,TJ,2025-07-09,2025-07-05,staceylam@example.net,635-934-6554,mobile_app,True,
TXN-57F855F2DF06,USER-449138,PROD-49739,electronics,3,14381,43143,20,8628.6,6212.59,0,40726.99,credit_card,refunded,2025-07-31 00:04:09,15938,Brownshire,Pennsylvania,VN,2025-08-07,,kennedyjames@example.org,+1-768-446-0223x56972,mobile_web,True,COUP7498
TXN-E98A9F1AF4CE,USER-350956,PROD-82362,beauty,1,1309,1309,5,65.45,223.84,0,1467.39,credit_card,completed,2025-07-21 16:19:09,11093,Cookburgh,Massachusetts,ZW,2025-07-24,2025-07-29,smithjoshua@example.org,001-827-912-9666,mobile_web,False,COUP6246
TXN-074A78CF6832,USER-312994,PROD-58589,beauty,1,1845,1845,15,276.75,282.28,0,1850.53,upi,completed,2025-07-11 13:11:09,50743,North Amandastad,Alabama,LI,2025-07-17,2025-07-15,andrewsmith@example.net,635.442.1689,web,True,COUP6404
TXN-B4C1F564A844,USER-341192,PROD-59786,jewelry,1,33208,33208,5,1660.4,5678.57,0,37226.17,debit_card,completed,2025-07-27 08:07:09,09058,West Stacymouth,Washington,SK,2025-08-02,2025-08-01,ryan25@example.com,(432)360-3323x098,web,False,COUP3773
TXN-7E8D5201D392,USER-246757,PROD-81636,grocery,3,426,1278,5,63.9,218.54,0,1432.64,debit_card,completed,2025-11-22 04:56:09,48550,South Nancyview,Wyoming,SN,2025-11-25,2025-11-30,wheelerbrandon@example.org,+1-200-616-7618x4723,web,False,COUP3252
TXN-8D902D421B95,USER-983472,PROD-92667,sports,2,1513,3026,0,0.0,544.68,0,3570.68,debit_card,completed,2025-06-24 11:06:09,55665,Lake Abigailberg,Nebraska,CA,2025-07-01,2025-06-29,campbellkristen@example.com,493.248.3564,mobile_web,False,
TXN-EAD7F45EF185,USER-116495,PROD-10866,automotive,1,36652,36652,0,0.0,6597.36,0,43249.36,upi,completed,2025-09-18 07:16:09,72346,Lozanofort,Michigan,GW,2025-09-24,2025-09-26,smithchristopher@example.org,001-972-618-1143,web,True,
TXN-3DD8F13CE938,USER-200992,PROD-78732,home,1,8096,8096,5,404.8,1384.42,0,9075.62,upi,completed,2025-08-21 05:25:09,35120,Williamsburgh,Arizona,JP,2025-08-27,2025-08-26,laurie56@example.net,610-302-2557,mobile_web,True,COUP4700
TXN-B017A4A06191,USER-414546,PROD-99658,clothing,1,559,559,0,0.0,100.62,0,659.62,debit_card,completed,2025-11-27 09:38:09,49341,Ianfurt,Montana,PH,2025-11-30,2025-12-02,mary76@example.net,(912)402-1697,mobile_app,False,
TXN-5EEC1D056BD1,USER-693343,PROD-22499,automotive,1,3288,3288,15,493.2,503.06,0,3297.86,debit_card,completed,2025-09-22 05:49:09,80628,Maxwelltown,Utah,ZA,2025-09-25,2025-09-29,timothyfreeman@example.com,301.845.0899x358,mobile_app,True,COUP3938
TXN-9BFDDE1AE3C8,USER-991737,PROD-51220,electronics,1,14076,14076,10,1407.6,2280.31,0,14948.71,upi,completed,2025-11-10 22:38:09,87233,South Michael,Utah,BA,2025-11-17,2025-11-13,jhernandez@example.net,7025877217,mobile_web,False,COUP9856
TXN-E4F5C6043845,USER-447843,PROD-60311,home,1,2769,2769,20,553.8,398.74,0,2613.94,credit_card,completed,2025-11-10 21:10:09,43872,Brentbury,Oklahoma,BA,2025-11-17,2025-11-16,ppowell@example.org,879.871.7751x701,mobile_app,False,COUP1485
TXN-7F5347282D12,USER-764926,PROD-45825,grocery,1,1054,1054,5,52.7,180.23,0,1181.53,credit_card,completed,2025-07-03 10:24:09,05197,Port Christopherport,North Carolina,TJ,2025-07-06,2025-07-11,diamondbryant@example.com,(303)575-8997x571,mobile_web,False,COUP5037
TXN-218B9F881D4D,USER-847748,PROD-19634,clothing,1,2495,2495,10,249.5,404.19,0,2649.69,debit_card,completed,2025-09-09 20:42:09,00788,Michaelport,Oklahoma,SK,2025-09-12,2025-09-11,jacqueline02@example.com,(561)949-3316,mobile_app,False,COUP6896
TXN-04844CCA2B1B,USER-898329,PROD-45358,clothing,1,1385,1385,0,0.0,249.3,0,1634.3,debit_card,completed,2025-11-04 07:43:09,25480,Danielchester,Arizona,ZW,2025-11-09,2025-11-10,bartonshannon@example.net,001-982-470-8086,web,False,
TXN-D530FAFE4418,USER-503951,PROD-11617,books,1,947,947,0,0.0,170.46,0,1117.46,paypal,pending,2025-09-28 13:15:09,91178,Lake Lisa,Connecticut,MW,2025-10-02,,william66@example.net,001-634-765-4722x698,mobile_web,False,
TXN-4B90D7600DCC,USER-277735,PROD-28198,books,1,716,716,0,0.0,128.88,0,844.88,credit_card,completed,2025-09-14 15:58:09,93807,East Jason,Virginia,JP,2025-09-17,2025-09-18,samantha22@example.net,+1-651-858-7996,mobile_app,True,
TXN-23B4879559E3,USER-855917,PROD-91924,grocery,2,1266,2532,0,0.0,455.76,0,2987.76,credit_card,completed,2025-08-20 20:55:09,02174,North Oscarton,Texas,BG,2025-08-27,2025-08-25,josephfloyd@example.com,+1-842-504-3805x71983,mobile_app,False,
TXN-46891796AFE6,USER-450996,PROD-66441,jewelry,1,18842,18842,5,942.1,3221.98,0,21121.88,debit_card,completed,2025-10-15 19:28:09,67468,Heatherton,Missouri,MW,2025-10-20,2025-10-22,rfrye@example.com,+1-500-543-9735,mobile_web,False,COUP4971
TXN-C4EE57C4E732,USER-441716,PROD-59290,books,1,904,904,15,135.6,138.31,0,906.71,credit_card,refunded,2025-10-14 09:59:09,39059,Thompsonland,Idaho,EC,2025-10-21,,bennettroy@example.net,222-694-0572x025,web,False,COUP4434
